"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,6.4700608080853,0,0,0,6.4700608080853,0,0,0
1416726000,80.9722925601571,0,0,0,-11.0778531662187,67.6,22.2066740697963,2.24347165657954
1416729600,159.01467966636,0,0,0,-5.45576054048155,117.086634591656,42.9,4.48380561518545
1416733200,214.721802768507,0,0,0,12.1341723765031,135.2,60.6697618258058,6.71786856619847
1416736800,201.695834172802,0,0,0,1.36168396587065,117.086634591656,74.3049796447048,8.94253597057047
1416740400,172.005842717316,0,0,0,10.374710391939,67.6,82.8764358956021,11.1546964297749
1416744000,101.677506891803,0,0,0,2.52625085442413,1.65572247244722e-14,85.8,13.3512560373789
1416747600,43.0357869793833,0,0,0,12.2302083776299,-67.6,82.8764358956021,15.5291427061512
1416751200,-54.8486350516955,0,0,0,-29.7522905693985,-117.086634591656,74.3049796447049,17.6853104646543
1416754800,-57.0920756806574,0,0,0,-2.37858122377315,-135.2,60.6697618258058,19.81674371731
1416758400,-26.2906440125878,0,0,0,25.9755291170846,-117.086634591656,42.9,21.9204614619837
1416762000,-32.9914935868213,0,0,0,-11.591689115802,-67.6000000000001,22.2066740697963,23.9935214591845
1416765600,28.6895452976296,0,0,0,2.6565209505761,-3.31144494489444e-14,1.05074695366843e-14,26.0330243470535
1416769200,66.5403535174278,0,0,0,-6.88909010915962,67.6,-22.2066740697963,28.0361176963837
1416772800,115.492182997752,0,0,0,11.3055484060957,117.086634591656,-42.9,30
1416776400,111.960748018234,0,0,0,5.50858525311903,135.2,-60.6697618258058,31.9219245909202
1416780000,92.4433253687998,0,0,0,15.8624669380311,117.086634591656,-74.3049796447048,33.7992034838173
1416783600,12.9714665569454,0,0,0,-7.38130868186258,67.6,-82.8764358956021,35.6292111344101
1416787200,-49.3656036781631,0,0,0,-0.974991789687096,4.96716741734166e-14,-85.8,37.409388111524
1416790800,-98.1707372434913,0,0,0,13.1684539754234,-67.5999999999999,-82.8764358956021,39.1372446766873
1416794400,-159.826285413153,0,0,0,-9.24503544304725,-117.086634591656,-74.3049796447048,40.8103642662552
1416798000,-139.615190174277,0,0,0,13.8281647803355,-135.2,-60.6697618258058,42.4264068711928
1416801600,-106.781308250311,0,0,0,9.22221403155522,-117.086634591656,-42.9,43.9831123097896
1416805200,-37.1347415139344,0,0,0,7.193629167135,-67.6000000000002,-22.2066740697963,45.4783033887272
1416808800,38.0827081205994,0,0,0,-8.82718082748229,-6.62288988978889e-14,-2.10149390733686e-14,46.9098889480818
1416812400,137.355808504524,0,0,0,-0.726732351272657,67.6000000000001,22.2066740697963,48.2758667860001
1416816000,213.594152944198,0,0,0,4.03319189358216,117.086634591656,42.9,49.5743264589597
1416819600,235.325275590621,0,0,0,-11.3479381888815,135.2,60.6697618258058,50.803451953697
1416823200,243.40858611661,0,0,0,0.0554476531824599,117.086634591656,74.3049796447048,51.9615242270663
1416826800,208.688109055825,0,0,0,5.16474954994617,67.6,82.8764358956021,53.0469236102766
1416830400,145.767787050386,0,0,0,5.90965497624064,3.22949568309275e-13,85.8,54.0581320741451
1416834000,55.4188880909329,0,0,0,-14.8512831568679,-67.5999999999999,82.8764358956021,54.9937353521986
